Paper Title,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Open Access,Citations Count,PubMed ID,PMC ID,References,arXiv ID,OpenAlex ID,Source,Abstract,Review,Preprint,arXiv_used
Structural basis for the tryptophan sensitivity of TnaC-mediated ribosome stalling,https://doi.org/10.1038/s41467-021-25663-8,2021,article,Nature Communications,"Anne‐Xander van der Stel, Emily R. Gordon, Arnab Sengupta, Allyson K. Martínez, Dorota Klepacki, Thomas N. Perry, Alba Herrero del Valle, Nora Vázquez‐Laslop, Matthew S. Sachs, Luis R. Cruz-Vera, C.A. Innis",https://doi.org/10.1038/s41467-021-25663-8,https://www.nature.com/articles/s41467-021-25663-8.pdf,True,54,https://pubmed.ncbi.nlm.nih.gov/34504068,,74,,https://openalex.org/W3196570262,OpenAlex,"Free L-tryptophan (L-Trp) stalls ribosomes engaged in the synthesis of TnaC, a leader peptide controlling the expression of the Escherichia coli tryptophanase operon. Despite extensive characterization, the molecular mechanism underlying the recognition and response to L-Trp by the TnaC-ribosome complex remains unknown. Here, we use a combined biochemical and structural approach to characterize a TnaC variant (R23F) with greatly enhanced sensitivity for L-Trp. We show that the TnaC-ribosome complex captures a single L-Trp molecule to undergo termination arrest and that nascent TnaC prevents the catalytic GGQ loop of release factor 2 from adopting an active conformation at the peptidyl transferase center. Importantly, the L-Trp binding site is not altered by the R23F mutation, suggesting that the relative rates of L-Trp binding and peptidyl-tRNA cleavage determine the tryptophan sensitivity of each variant. Thus, our study reveals a strategy whereby a nascent peptide assists the ribosome in detecting a small metabolite.",NO,NO,NO
Innovating carbon-capture biotechnologies through ecosystem-inspired solutions,https://doi.org/10.1016/j.oneear.2020.12.006,2021,article,One Earth,"Hannah Schweitzer, Nerea Johanna Aalto, Wolfgang Busch, Dennis Tin Chat Chan, Matteo Chiesa, Edel O. Elvevoll, Robin Gerlach, Kirsten Krause, Karel Mocaer, James Moran, Joseph P. Noel, Shalaka Kiran Patil, Yannick Schwab, René H. Wijffels, Angela Wulff, Lise Øvreås, Hans C. Bernstein",https://doi.org/10.1016/j.oneear.2020.12.006,http://www.cell.com/article/S2590332220306527/pdf,True,33,,,98,,https://openalex.org/W3122980656,OpenAlex,,NO,NO,NO
"Prospective techno-economic and life cycle assessment: a review across established and emerging carbon capture, storage and utilization (CCS/CCU) technologies",https://doi.org/10.3389/fenrg.2024.1412770,2024,review,Frontiers in Energy Research,"Pingping Wang, Ada Josefina Robinson, Stavros Papadokonstantakis",https://doi.org/10.3389/fenrg.2024.1412770,https://www.frontiersin.org/journals/energy-research/articles/10.3389/fenrg.2024.1412770/pdf,True,30,,,158,,https://openalex.org/W4401038470,OpenAlex,"Carbon Capture, Storage and Utilization (CCS/CCU) is critical for achieving net-zero emissions. Although the recent surge in CCS/CCU projects announcement, there is a clear gap between announced capacity (around 400 Mt CO₂ per year) and the Net Zero Emissions (NZE) scenario deployment target (around 1 Gt per year) by 2030. This review examines breakthroughs and advancements across both established and emerging CCS/CCU systems with different Technology Readiness Levels (TRLs) in various industrial sectors, emphasizing the necessity of prospective assessments for their acceleration and scalability. It examines the development and application of prospective Life Cycle Assessment (pLCA) and prospective Techno-Economic Assessment (pTEA), highlighting their limitations and importance of their outcomes in decision-making processes. Differences between the evolving dynamics of the technological systems (foreground) and the evolution of the overall socioeconomic system (background) are discussed. Incorporating scenario data from Integrated Assessment Models (IAMs) into pLCA and pTEA reveals an iterative relationship that significantly influences the outcome of both the environmental assessments and the economics of large-scale production of the CCS/CCU systems under study. This, in turn, could reshape investment strategies towards advanced technologies, necessitating their consideration within the evolving structure of IAMs. It is concluded that the inherent limitations of CCS/CCU technologies at an early stage of development require quantitative uncertainty analysis and demand robustness, interdisciplinary collaboration, policy intervention, and data transparency. The rigorous evaluative frameworks are key for developing economic, environmental and climate policies and enable well-informed decisions across rapidly evolving sectors. A framework is proposed in this review, outlining a multistep process that includes a series of databases and open-source tools to interface pTEA and pLCA with enhanced IAMs for CCS/CCU, demonstrating its potential to improve decision-making and policy development.",YES,NO,NO
Transforming Natural Resources into Advanced Solutions: The Contribution of Clay-Based Adsorbents to Carbon Dioxide (CO2) Adsorption,https://doi.org/10.1007/s12209-025-00429-1,2025,article,Transactions of Tianjin University,"Faizah Altaf, Shakeel Ahmed, Shahid Ali, Muhammad Mansha, Taiba Kouser, Safyan Akram Khan",https://doi.org/10.1007/s12209-025-00429-1,https://link.springer.com/content/pdf/10.1007/s12209-025-00429-1.pdf,True,18,,,262,,https://openalex.org/W4409684454,OpenAlex,"Abstract Carbon capture and storage (CCS) is an advanced environmental technology for mitigating CO 2 emissions and addressing climate change. Among the various approaches, adsorption has emerged as a promising method for CO 2 capture due to its effectiveness and practicality. This review explores the potential of clay minerals as adsorbents for CO 2 capture, providing an in-depth analysis of their inherent properties and the mechanisms involved in adsorption process. The review begins with an introduction to CCS and the concept of adsorption, followed by a detailed examination of various clay minerals, including sepiolite, montmorillonite, bentonite, kaolinite, saponite, halloysite, and illite. Each mineral’s suitability for CO 2 adsorption is assessed, highlighting the specific properties that contribute to their performance. The mechanisms of CO 2 adsorption including physisorption, chemisorption, ion exchange, pore diffusion, intraparticle diffusion, surface complexation, and competitive adsorption are thoroughly discussed. The review also covers the modification of clay minerals through physical and chemical treatments, amine functionalization, and composite formation to enhance their CO 2 adsorption capacity. Additionally, regeneration methods such as temperature-swing adsorption (TSA), pressure-swing adsorption (PSA), and purging are discussed, along with CO 2 recovery and storage techniques for improving energy efficiency. The review concludes with an overview of characterization methods for clay-based adsorbents and potential applications, while addressing the challenges and future trends in the field. This work emphasizes the promising role of clay-based adsorbents in advancing CCS technology.",NO,NO,NO
"Comparison of Commercial, State-of-the-Art, Fossil-Based Hydrogen Production Technologies",https://doi.org/10.2172/1862910,2022,report,,"Eric Lewis, Shannon McNaul, Matthew Jamieson, Megan Henriksen, H. Scott Matthews, Liam Walsh, Jadon Grove, Travis Shultz, Timothy Skone, Robert Stevens",https://doi.org/10.2172/1862910,https://www.osti.gov/servlets/purl/1862910,True,94,,,0,,https://openalex.org/W4223953472,OpenAlex,"This report presents an independent assessment of the cost and performance of select hydrogen production plants utilizing fossil fuel resources as the primary feedstocks – specifically, natural gas (NG), steam methane reforming (SMR), NG autothermal reforming (ATR), coal gasification, and coal/biomass co-gasification – using a systematic, transparent technical and economic approach. Study cases were selected to reflect the capabilities of current, commercial technologies within plant configurations, and at scales, representative of next commercial offerings facing no fundamental research and development (R&amp;D) obstacles. Additionally, several areas of R&amp;D are identified as potential pathways for performance improvements and cost reductions. Attributional global warming potential (GWP) profiles of the impactful energy and material streams entering and exiting the plant boundaries were used to develop life cycle greenhouse gas (GHG) emissions results for each case based on the quantity of each stream and are expressed as carbon dioxide equivalents (CO<sub>2</sub>e). A life cycle GHG emissions target of 0 pounds (lb) CO<sub>2</sub>e/lb H<sub>2</sub> produced, or “net-zero,” was targeted in one plant. Six hydrogen plant configurations are analyzed in this report:<ul><li>Three natural gas reforming configurations — two NG SMR cases (with and without carbon dioxide [CO<sub>2</sub>] capture) and one NG ATR case (with CO<sub>2</sub> capture).</li><li>Three gasification configurations — two coal gasification cases (with and without CO<sub>2</sub> capture) and one coal/biomass co-gasification case (with CO<sub>2</sub> capture).</li></ul><br>Full, bottom-up estimates for each case in this study were not pursued. Instead, the capital and operation and maintenance (O&amp;M) costs for each of the cases were estimated using a combined bottom-up and scaling approach. The cost metric used in this report is the levelized cost of hydrogen (LCOH) reported in real 2018 dollars, which is the revenue that must be received by the producer per kilogram of hydrogen produced to meet the desired return on equity after meeting all debt and tax obligations and operating expenses.",NO,NO,NO
Efficient Synthesis of α-Haloboronic Esters via Cu-Catalyzed Atom Transfer Radical Addition,https://doi.org/10.1021/jacs.3c11347,2023,article,Journal of the American Chemical Society,"Tam D. Ho, Byung‐Joo Lee, Catherine Tan, Jacob A. Utley, Ngoc Q. Ngo, Kami L. Hull",https://doi.org/10.1021/jacs.3c11347,https://pmc.ncbi.nlm.nih.gov/articles/PMC10765605/pdf/nihms-1955493.pdf,True,19,https://pubmed.ncbi.nlm.nih.gov/38054923,,29,,https://openalex.org/W4389377850,OpenAlex,"The synthesis of α-haloboronic esters via atom transfer radical addition (ATRA) is constrained due to its limited range of compatible substrates or the need to manipulate the olefin coupling partners. Herein, we present a novel approach for their synthesis via Cu-catalyzed ATRA to vinyl boronic esters. The catalyst is proposed to mediate a traditionally inefficient halogen atom transfer of the α-boryl radical intermediate, thus significantly expanding the range of participating substrates relative to established methods. The forty-eight examples illustrate that a wide range of radical precursors, including primary, secondary, and tertiary alkyl halides, readily add across both unsubstituted and α-substituted vinyl pinacol boronic esters. Further, a one-pot, two-step protocol is presented for direct access to an array of α-functionalized products. Finally, the synthetic utility of this methodology is demonstrated in the synthesis of an ixazomib analogue.",NO,NO,NO
The Frontier of Plastics Recycling: Rethinking Waste as a Resource for High‐Value Applications,https://doi.org/10.1002/macp.202100488,2022,article,Macromolecular Chemistry and Physics,"Hannah Mangold, Bernhard von Vacano",https://doi.org/10.1002/macp.202100488,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/macp.202100488,True,62,,,68,,https://openalex.org/W4221106480,OpenAlex,"Abstract Following the circular economy hierarchy of reduce and reuse, recycling is the third layer to close the loops for materials and decouple their value from consumption. Polymeric materials (“plastics”) are in principle well suited for recycling, as they can be reprocessed with relatively low energy input as a material, cleaved back into their monomers or converted back to feedstock. Today, these approaches still fall short in quantitatively diverting waste towards reuse. This perspective describes the industry challenges for recycling back into high value applications of polymers, and the portfolio of existing and emerging technology solutions. Sustainable design of products and polymers, recycling technologies, appropriate business models, and enabling technologies converge at the frontier of plastics recycling, for a transformation of the industry towards circularity and greenhouse gas emission neutrality.",NO,NO,NO
Covalently Functionalized MXenes for Highly Sensitive Humidity Sensors,https://doi.org/10.1002/smtd.202201651,2023,article,Small Methods,"Iwona Janica, Verónica Montes‐García, Francesca Urban, Payam Hashemi, Ali Shaygan Nia, Xinliang Feng, Paolo Samorı́, Artur Ciesielski",https://doi.org/10.1002/smtd.202201651,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smtd.202201651,True,59,https://pubmed.ncbi.nlm.nih.gov/36808898,,78,,https://openalex.org/W4321349904,OpenAlex,"Transition metal carbides and nitrides (MXenes) are an emerging class of 2D materials, which are attracting ever-growing attention due to their remarkable physicochemical properties. The presence of various surface functional groups on MXenes' surface, e.g., F, O, OH, Cl, opens the possibility to tune their properties through chemical functionalization approaches. However, only a few methods have been explored for the covalent functionalization of MXenes and include diazonium salt grafting and silylation reactions. Here, an unprecedented two-step functionalization of Ti<sub>3</sub> C<sub>2</sub> T<sub>x</sub> MXenes is reported, where (3-aminopropyl)triethoxysilane is covalently tethered to Ti<sub>3</sub> C<sub>2</sub> T<sub>x</sub> and serves as an anchoring unit for subsequent attachment of various organic bromides via the formation of CN bonds. Thin films of Ti<sub>3</sub> C<sub>2</sub> T<sub>x</sub> functionalized with linear chains possessing increased hydrophilicity are employed for the fabrication of chemiresistive humidity sensors. The devices exhibit a broad operation range (0-100% relative humidity), high sensitivity (0.777 or 3.035), a fast response/recovery time (0.24/0.40 s ΔH<sup>-1</sup> , respectively), and high selectivity to water in the presence of saturated vapors of organic compounds. Importantly, our Ti<sub>3</sub> C<sub>2</sub> T<sub>x</sub> -based sensors display the largest operating range and a sensitivity beyond the state of the art of MXenes-based humidity sensors. Such outstanding performance makes the sensors suitable for real-time monitoring applications.",NO,NO,NO
"A comprehensive overview of carbon dioxide, including emission sources, capture technologies, and the conversion into value-added products",https://doi.org/10.1007/s10098-023-02599-9,2023,article,Clean Technologies and Environmental Policy,"Mohammed H. Eldesouki, Ahmed E. Rashed, Ahmed Abd El‐Moneim",https://doi.org/10.1007/s10098-023-02599-9,https://link.springer.com/content/pdf/10.1007/s10098-023-02599-9.pdf,True,48,,,125,,https://openalex.org/W4387060078,OpenAlex,"Abstract Carbon dioxide is both the planet’s enemy and friend since it maintains the balance of the planet as this gas retains some of the radiant energy that the planet receives. Thus, it keeps the Earth’s heat, without which the Earth would be unbearably cold. However, the increase in the quantity of CO 2 in the Earth’s atmosphere contributes to the exacerbation of global warming. CO 2 is mainly produced from the processes of combustion of fuel and petroleum, as well as from the breathing process of living organisms. This study aims to provide a comprehensive view of carbon dioxide, including the main sources of emissions that resulted in negative effects, as well as the various ways to control these emissions by conducting a separation process during fuel combustion in power plants and preventing the release of large quantities into the atmosphere. Finally, an objective viewpoint on how to benefit from separated carbon dioxide and turn it into highly valuable products is presented. Given that this is a global problem that affects our planet, this review links other literature that deals with each part separately, and thus it presents a clear and comprehensive vision that enables the reader to be aware of carbon dioxide gas from all perspectives, concluding with future studies that are required to prevent an increase in negative effects in order to preserve the quality of life in our planet. Graphical abstract",NO,NO,NO
A multifunctional enolase mediates cytoadhesion and interaction with host plasminogen and fibronectin in Mycoplasma hyorhinis,https://doi.org/10.1186/s13567-022-01041-0,2022,article,Veterinary Research,"Jia Wang, Yanfei Yu, Yao Li, Shiyang Li, Li Wang, Yanna Wei, Yuzi Wu, Bala Pillay, Ademola O. Olaniran, Thamsanqa E. Chiliza, Guoqing Shao, Zhixin Feng, Qiyan Xiong",https://doi.org/10.1186/s13567-022-01041-0,https://veterinaryresearch.biomedcentral.com/track/pdf/10.1186/s13567-022-01041-0,True,38,https://pubmed.ncbi.nlm.nih.gov/35337383,,54,,https://openalex.org/W4220704283,OpenAlex,"Mycoplasma hyorhinis may cause systemic inflammation of pigs, typically polyserositis and arthritis, and is also associated with several types of human cancer. However, the pathogenesis of M. hyorhinis colonizing and breaching the respiratory barrier to establish systemic infection is poorly understood. Glycolytic enzymes are important moonlighting proteins and virulence-related factors in various bacteria. In this study, we investigated the functions of a glycolytic critical enzyme, enolase in the infection and systemic spread of M. hyorhinis. Bacterial surface localization of enolase was confirmed by flow cytometry and colony hybridization assay. Recombinant M. hyorhinis enolase (rEno) was found to adhere to pig kidney (PK-15) cells, and anti-rEno serum significantly decreased adherence. The enzyme was also found to bind host plasminogen and fibronectin, and interactions were specific and strong, with dissociation constant (K<sub>D</sub>) values of 1.4 nM and 14.3 nM, respectively, from surface plasmon resonance analysis. Activation of rEno-bound plasminogen was confirmed by its ability to hydrolyze plasmin-specific substrates and to degrade a reconstituted extracellular matrix. To explore key sites during these interactions, C-terminal lysine residues of enolase were replaced with leucine, and the resulting single-site and double-site mutants show significantly reduced interaction with plasminogen in far-Western blotting and surface plasmon resonance tests. The binding affinities of all mutants to fibronectin were reduced as well. Collectively, these results imply that enolase moonlights as an important adhesin of M. hyorhinis, and interacts with plasminogen and fibronectin. The two lysine residues in the C-terminus are important binding sites for its multiple binding activities.",NO,NO,NO
Minimum marginal abatement cost curves (Mini-MAC) for CO2 emissions reduction planning,https://doi.org/10.1007/s10098-021-02095-y,2021,article,Clean Technologies and Environmental Policy,"Mohammad Lameh, Dhabia M. Al‐Mohannadi, Patrick Linke",https://doi.org/10.1007/s10098-021-02095-y,https://link.springer.com/content/pdf/10.1007/s10098-021-02095-y.pdf,True,22,,,39,,https://openalex.org/W3159669572,OpenAlex,"Abstract The economic impact of CO 2 emissions reduction requirements demands strategic planning to identify low-cost CO 2 mitigation pathways from combinations of the many available CO 2 emissions reduction options. Different tools have been developed to plan minimal cost CO 2 reduction pathways taking into consideration various options such as CO 2 capture, utilization, and sequestration (CCUS), shifting from fossil to renewable energy sources, as well as adopting sector-specific low emissions technologies. Current methods used to support strategic planning include high-level tools that cannot account for many possible options or fail to incorporate cost objective, and complex optimization approaches that are capable of identifying detailed low-cost solutions yet are demanding to use and often yield complex solutions in terms of processing schemes that are not easily understood by strategic planners. To address these limitations, a simple and clear methodology is proposed that allows to determine minimum cost CO 2 reduction pathways from the rich set of available options. The novel methodology employs an algebraic targeting technique that yields minimum marginal abatement cost (Mini-MAC) curves to clearly represent the low-cost CO 2 emissions reduction pathway available. The application of the methodology is illustrated with an example to develop minimum cost emissions reduction pathways considering CCUS, power shifting options, and negative emissions technologies. The benefits of the proposed Mini-MAC curves over alternative methods stem from their richness in terms of assessing CCUS, energy management options, and various integration options. Further, the clarity of the proposed Mini-MAC curves enables planners to easily understand available minimum cost pathways when developing strategies aimed at achieving low-cost CO 2 emissions reduction. Graphical abstract",NO,NO,NO
C–H Bond Functionalization of Amines: A Graphical Overview of Diverse Methods,https://doi.org/10.1055/s-0040-1706051,2021,article,SynOpen,"Daniel Seidel, Subhradeep Dutta, Bowen Li, Dillon R. L. Rickertsen, Daniel A. Valles",https://doi.org/10.1055/s-0040-1706051,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/s-0040-1706051.pdf,True,75,https://pubmed.ncbi.nlm.nih.gov/34825124,,525,,https://openalex.org/W3193924886,OpenAlex,This Graphical Review provides a concise overview of the manifold and mechanistically diverse methods that enable the functionalization of sp<sup>3</sup> C-H bonds in amines and their derivatives.,NO,NO,NO
Energy Efficient Carbon Capture through Electrochemical pH Swing Regeneration of Amine Solution,https://doi.org/10.1021/acssuschemeng.3c08430,2024,article,ACS Sustainable Chemistry & Engineering,"Mu Lin, C. F. Ehret, H.V.M. Hamelers, Annemiek ter Heijne, Philipp Kuntke",https://doi.org/10.1021/acssuschemeng.3c08430,,True,20,https://pubmed.ncbi.nlm.nih.gov/38757123,,38,,https://openalex.org/W4396495650,OpenAlex,"Carbon capture is widely acknowledged as a promising strategy for achieving negative emissions. Electrochemical carbon capture technologies are considered a viable alternative to conventional temperature swing processes. Among these, employing the hydrogen oxidation and hydrogen evolution reactions as a redox couple, along with an ion exchange membrane, offers an effective means of establishing a pH swing for desorbing CO<sub>2</sub> and regenerating the alkaline solvent. However, the practical scalability of this approach is impeded by challenges such as high energy demands resulting from a high pH differential between anodic and cathodic environments and operation with solutions with a low conductivity, required to obtain an acceptable current yield. To address these limitations, this study introduces an innovative anion exchange membrane (AEM)-based electrochemical process for solvent regeneration. Our research demonstrates the advantageous utilization of amines as chemical buffers. Selecting an amine solution with a favorable p<i>K</i><sub>a</sub> (∼7 to 10) helps in maintaining bicarbonate as the predominant carbon species within the system, thereby ensuring a high current yield (>80%) across various operational conditions (current, load ratio, and solution concentration). Furthermore, our analysis indicates that the use of amine solutions effectively reduces the overpotential of the hydrogen evolution reaction due to a lower local pH. This results in a minimum energy requirement of 63 kJ/mol at a current density of 20 A/m<sup>2</sup> to regenerate the solution (MDEA) while maintaining high (>99%) product (CO<sub>2</sub>) purity.",NO,NO,NO
Study on Shipboard Carbon Capture Technology with the MEA-AMP-Mixed Absorbent Based on Ship Applicability Perspective,https://doi.org/10.1021/acsomega.4c05145,2024,article,ACS Omega,"Jinxi Zhou, Junling Zhang, Guoxian Jiang, Kai Xie",https://doi.org/10.1021/acsomega.4c05145,,True,18,https://pubmed.ncbi.nlm.nih.gov/39184502,,29,,https://openalex.org/W4401516894,OpenAlex,"Ocean-going ships powered by diesel engines were the main source of CO<sub>2</sub> emissions in the marine environment, and it was imperative to study shipboard carbon capture technology. Based on this, the whole process of CO<sub>2</sub> absorption and desorption was studied with a mixed amine (MEA + AMP). The effective cycle time, CO<sub>2</sub> absorption capacity, desorption efficiency, energy consumption, foaming and volatilization characteristics, and other key parameters were compared and analyzed under the conditions of required capture efficiency by ships. The MEA20% + AMP10% solution showed good CO<sub>2</sub> absorption performance. At 80% capture efficiency, the desorption efficiency was more than 50%. The absorption capacity was close to that of the MEA30% solution, and the cycle time was basically the same. The effective cycle time under the reaction time of 2 s was also determined, which was an important parameter for setting the desorption frequency and had a great effect on reducing the desorption energy consumption. This work can provide an important reference value for the real ship application of carbon capture devices.",NO,NO,NO
Onboard carbon capture and storage (OCCS) for fossil fuel-based shipping: A sustainability assessment,https://doi.org/10.1016/j.jclepro.2024.143343,2024,article,Journal of Cleaner Production,"Francesco Zanobetti, Gianmaria Pio, Marta Bucelli, Laura Miani, Sepideh Jafarzadeh, Valerio Cozzani",https://doi.org/10.1016/j.jclepro.2024.143343,,True,35,,,51,,https://openalex.org/W4401378551,OpenAlex,"Limiting the carbon intensity of maritime transport is crucial to meet 2050 net-zero targets. Onboard carbon capture and storage (OCCS) offers a practical short-term solution for reducing shipping-related CO2 emissions until cleaner technologies are ready for large-scale adoption. This study introduces an innovative multi-objective approach to integrate sustainability into the conceptual design and decision-making phases of OCCS. A systematic technology screening identified possible OCCS solutions, which were then assessed for onboard feasibility. Specific indicators were defined to evaluate OCCS performance based on technological, economic, environmental, and social criteria, and aggregated sustainability perspectives. Using a fossil fuel-powered cruise ship as a case study, results were benchmarked against zero-carbon alternatives. Among the alternatives considered, chemical absorption by amine scrubbing (AS) and advanced cryogenic carbon capture (A3C) appeared as the only feasible solutions considering onboard energy requirements. The emerging cryogenic A3C concept resulted in being outperformed by benchmark AS, primarily due to an environmental impact 1.5 times higher. All alternative technologies, whether OCCS- or cleaner fuel-based, were found to be more sustainable than the baseline fossil fuel-based engine, lowering the environmental impact by at least 61%. Hydrogen as a marine fuel leads to the most promising scenario for future cleaner shipping operations, reducing the sustainability footprint by up to 76%. The robustness of the proposed method was confirmed by a probabilistic Monte Carlo sensitivity analysis. Overall, the results obtained can guide toward more informed solutions and policies promoting the sustainability of ship propulsion systems.",NO,NO,NO
Decarbonising bioenergy through biomass utilisation in chemical looping combustion and gasification: a review,https://doi.org/10.1007/s10311-023-01656-5,2023,review,Environmental Chemistry Letters,"Fatih Güleç, Jude A. Okolie",https://doi.org/10.1007/s10311-023-01656-5,https://link.springer.com/content/pdf/10.1007/s10311-023-01656-5.pdf,True,49,,,144,,https://openalex.org/W4387302629,OpenAlex,"Abstract Biomass valorisation for bioenergy is crucial for establishing a sustainable low-carbon circular bioeconomy and addressing societal and environmental challenges. As global demand for renewable energy grows, effective waste management using biomass becomes increasingly vital. However, successful implementation requires addressing specific local, scientific, and conceptual challenges, including technological intricacies, resource availability, scalability, and environmental impacts. Advancements in chemical looping gasification and chemical looping combustion are reviewed here as essential components of bioenergy with carbon capture and storage technologies. Chemical looping technologies have substantially contributed to decarbonising various industries, supported by precise trends. The review highlights the potential of chemical looping combustion and gasification in biomass utilisation for generating bioenergy and mitigating carbon emissions. Moreover, the advantages of chemical looping processes enhance their feasibility and applicability across different contexts including (1) significant increase in biomass conversion efficiency through chemical looping gasification, leading to substantial reductions in greenhouse gas emissions, (2) progress in chemical looping combustion, enhancing carbon capture and storage capabilities and contributing to a closed carbon cycle, (3) detailed insights into integrating chemical looping technologies into industrial sectors.",YES,NO,NO
Techno-economic analysis of direct air carbon capture and hydrogen production integrated with a small modular reactor,https://doi.org/10.1016/j.apenergy.2023.122407,2023,article,Applied Energy,"Brittney Slavin, Ruiqi Wang, Dibyendu Roy, Janie Ling‐Chin, Anthony Paul Roskilly",https://doi.org/10.1016/j.apenergy.2023.122407,,True,29,,,42,,https://openalex.org/W4389257052,OpenAlex,"This study aims to explore the techno-economic potential of harnessing waste heat from a Small Modular Reactor (SMR) to fuel Direct Air Carbon Capture (DACC) and High Temperature Steam Electrolysis (HTSE) technologies. The proposed system's material flows, and energy demands are modelled via the ASPEN Plus v12.1 where results are utilised to provide estimates of the Levelised Cost of DACC (LCOD) and Levelised Cost of Hydrogen (LCOH). The majority of thermal energy and electrical utilities are assumed to be supplied directly by the SMR. A sensitivity analysis is then performed to investigate the effects of core operational parameters of the system. Key results indicate levelised costs of 4.66 $/kgH2 at energy demands of 34.37 kWh/kgH2 and 0.02 kWh/kgH2 thermal for HTSE hydrogen production, and 124.15 $/tCO2 at energy demands of 31.67 kWh/tCO2 and 126.33 kWh/tCO2 thermal for carbon capture; parameters with most impact on levelised costs are air intake and steam feed for LCOD and LCOH, respectively. Both levelised costs, i.e., LCOD and LCOH would decrease with the production scale. The study implies that an integrated system of DACC and HTSE provided the best cost-benefit results, however, the cost-benefit analysis is heavily subjective to geography, politics, and grid demand.",NO,NO,NO
Carbon capture for decarbonisation of energy-intensive industries: a comparative review of techno-economic feasibility of solid looping cycles,https://doi.org/10.1007/s11705-022-2151-5,2022,review,Frontiers of Chemical Science and Engineering,"Mónica P. S. Santos, Dawid P. Hanak",https://doi.org/10.1007/s11705-022-2151-5,https://link.springer.com/content/pdf/10.1007/s11705-022-2151-5.pdf,True,27,,,104,,https://openalex.org/W4280547891,OpenAlex,"Abstract Carbon capture and storage will play a crucial role in industrial decarbonisation. However, the current literature presents a large variability in the techno-economic feasibility of CO 2 capture technologies. Consequently, reliable pathways for carbon capture deployment in energy-intensive industries are still missing. This work provides a comprehensive review of the state-of-the-art CO 2 capture technologies for decarbonisation of the iron and steel, cement, petroleum refining, and pulp and paper industries. Amine scrubbing was shown to be the least feasible option, resulting in the average avoided CO 2 cost of between $$62.7\;\mathrm{C}\!\!\!\!{\scriptstyle{{}^=}\,} \cdot {\rm{t}}_{{\rm{C}}{{\rm{O}}_2}}^{\;\;\;\;\;\;\;\; - 1}$$ for the pulp and paper and $$104.6\;\mathrm{C}\!\!\!\!{\scriptstyle{{}^=}\,} \cdot {\rm{t}}_{{\rm{C}}{{\rm{O}}_2}}^{\;\;\;\;\;\;\;\; - 1}$$ for the iron and steel industry. Its average equivalent energy requirement varied between 2.7 (iron and steel) and $$5.1\;\;{\rm{M}}{{\rm{J}}_{{\rm{th}}}} \cdot {\rm{kg}}_{{\rm{C}}{{\rm{O}}_2}}^{\;\;\;\;\;\;\;\; - 1}$$ (cement). Retrofits of emerging calcium looping were shown to improve the overall viability of CO 2 capture for industrial decarbonisation. Calcium looping was shown to result in the average avoided CO 2 cost of between 32.7 (iron and steel) and $$42.9\;\mathrm{C}\!\!\!\!{\scriptstyle{{}^=}\,} \cdot {\rm{t}}_{{\rm{C}}{{\rm{O}}_2}}^{\;\;\;\;\;\;\;\; - 1}$$ (cement). Its average equivalent energy requirement varied between 2.0 (iron and steel) and $$3.7\;\;{\rm{M}}{{\rm{J}}_{{\rm{th}}}} \cdot {\rm{kg}}_{{\rm{C}}{{\rm{O}}_2}}^{\;\;\;\;\;\;\;\; - 1}$$ (pulp and paper). Such performance demonstrated the superiority of calcium looping for industrial decarbonisation. Further work should focus on standardising the techno-economic assessment of technologies for industrial decarbonisation.",YES,NO,NO
"A Review of CCUS in the Context of Foams, Regulatory Frameworks and Monitoring",https://doi.org/10.3390/en16073284,2023,review,Energies,"Alirza Orujov, Kipp Coddington, Saman A. Aryana",https://doi.org/10.3390/en16073284,https://www.mdpi.com/1996-1073/16/7/3284/pdf?version=1680776746,True,31,,,259,,https://openalex.org/W4362666076,OpenAlex,"Greenhouse gas emission into the atmosphere is considered the main reason for the rise in Earth’s mean surface temperature. According to the Paris Agreement, to prevent the rise of the global average surface temperature beyond two degrees Celsius, global CO2 emissions must be cut substantially. While a transition to a net-zero emission scenario is envisioned by mid-century, carbon capture, utilization, and storage (CCUS) will play a crucial role in mitigating ongoing greenhouse gas emissions. Injection of CO2 into geological formations is a major pathway to enable large-scale storage. Despite significant recent technological advancements, mass deployment of these technologies still faces several technical and non-technical difficulties. This paper provides an overview of technical milestones reached thus far in CO2 capture, utilization, geological storage, monitoring technologies, and non-technical aspects such as regulatory frameworks and related policies in the US and the rest of the world. This paper describes different injection methods to store CO2 in various subsurface formations, the use of foams and the resulting potential gains in CO2 storage capacity, the role of nanoparticles for foam stabilization, and ensuring long-term storage safety. This work also addresses several safety-related aspects of geological storage and subsurface monitoring technologies that may mitigate risks associated with long-term storage.",YES,NO,NO
